transaction_id,timestamp,customer_id,quantity,discount_applied,gross_revenue,campaign_id,refund_flag
20364,06/07/2022 5:58,1362,1,0.15,31.09,0,0
20365,10/08/2023 8:36,38004,2,0,21.52,0,0
20366,11/29/2021 22:51,15641,1,0.05,48.67,39,0
20367,02/21/2021 8:01,53867,1,0,73.3,0,0
20368,12/18/2023 13:49,440,1,0.15,59.59,24,0
20369,11/18/2022 13:36,17212,3,0,51.75,31,0
20370,04/03/2022 20:05,44217,1,0,75.69,29,0
20371,02/27/2021 12:43,933,1,0,55.24,44,0
20372,02/14/2023 22:19,56617,1,0,131.44,2,0
20373,03/24/2022 8:32,7172,1,0,128.37,23,0
20374,04/23/2023 9:55,92765,1,0.1,19.61,33,0
20375,06/19/2021 13:53,25939,1,0,62.69,46,0
20376,04/26/2022 11:52,34647,1,0.2,37.98,38,0
20377,05/04/2021 8:41,6752,1,0,30.76,0,0
20378,03/19/2022 22:45,21643,1,0.2,90.29,21,0
20379,12/25/2021 7:08,91394,1,0,116.93,37,0
20380,11/12/2021 6:15,22031,1,0.05,17.94,36,0
20381,10/02/2022 8:24,77560,2,0,69.4,17,0
20382,12/29/2023 10:22,32168,2,0,134.46,29,0
20383,10/01/2022 19:47,56519,1,0.05,63.25,29,0
20384,08/11/2022 15:31,58432,1,0.1,118.3,35,0
20385,02/28/2022 20:07,35412,4,0,367.2,39,0
20386,08/24/2022 2:39,39759,1,0,29.22,0,0
20387,08/12/2023 20:47,47016,1,0.1,62.22,25,0
20388,10/26/2022 20:29,5160,1,0.1,53.56,18,0
20389,09/20/2022 15:01,95102,1,0,16.33,11,0
20390,04/09/2023 20:48,51892,1,0,75.63,47,0
20391,01/30/2021 17:22,92593,1,0.1,,8,0
20392,07/29/2022 8:11,85188,1,0,163.86,49,0
20393,12/15/2023 12:15,74154,1,0,111.77,49,0
20394,03/06/2021 5:12,74939,1,0,137.04,8,0
20395,10/15/2022 6:28,88837,1,0,55.31,0,0
20396,06/13/2021 8:57,72710,2,0.05,313.27,37,0
20397,04/15/2021 6:51,24617,1,0,25.47,21,0
20398,09/01/2022 7:42,68428,1,0.1,,22,0
20399,07/27/2023 0:23,63409,4,0.05,203.41,23,0
20400,02/27/2022 20:59,87228,3,0,283.83,19,0
20401,11/10/2023 13:00,25581,1,0,45.83,25,0
20402,03/21/2023 14:43,39533,2,0,108.94,49,0
20403,06/25/2022 8:43,56963,2,0,338.34,35,0
20404,12/21/2021 19:15,4904,1,0.2,84.28,31,0
20405,11/26/2021 23:48,36657,2,0,241.94,12,0
20406,06/15/2021 21:21,24933,2,0,,4,0
20407,12/06/2021 2:25,15611,1,0,,11,0
20408,04/28/2022 21:27,86993,1,0,173.6,50,0
20409,09/01/2021 5:43,96761,1,0,8.9,25,0
20410,02/08/2023 6:07,18416,1,0.2,70.09,0,0
20411,03/25/2021 23:28,22089,1,0,59.71,44,0
20412,05/08/2022 18:06,911,1,0.2,75.01,43,0
20413,02/02/2023 13:17,47956,1,0,20.84,37,0
20414,05/25/2023 9:42,12449,3,0,249.18,8,0
20415,12/14/2023 2:56,67583,1,0,71.54,3,0
20416,10/22/2021 11:48,49629,1,0,42.33,48,0
20417,12/17/2021 9:25,26287,1,0.05,50.44,29,0
20418,01/25/2022 15:51,74831,1,0.05,73.36,16,0
20419,03/24/2023 9:58,69222,1,0.2,,9,0
20420,03/17/2021 6:36,88287,1,0.05,29.16,16,0
20421,01/18/2023 10:11,8455,1,0,,39,0
20422,03/04/2022 4:44,24312,1,0,16.28,40,0
20423,10/03/2023 3:39,80408,1,0.15,25.18,0,0
20424,12/21/2023 20:39,19425,3,0,160.59,39,0
20425,05/08/2022 7:34,31998,2,0,308.34,44,0
20426,01/04/2021 7:55,37097,1,0,-13.29,17,1
20427,01/28/2022 11:48,21127,1,0.05,71.68,22,0
20428,06/10/2023 20:46,31486,3,0,55.56,42,0
20429,09/12/2023 22:12,44608,1,0,15.27,20,0
20430,12/31/2022 10:37,57126,1,0.15,10.59,6,0
20431,10/10/2021 10:04,45123,1,0.05,102.18,3,0
20432,12/21/2021 18:11,41239,1,0,87.97,39,0
20433,09/07/2021 23:53,40544,1,0.05,28.59,9,0
20434,12/17/2023 16:07,56711,1,0,29.22,26,0
20435,10/11/2022 9:44,46082,1,0,272.44,38,0
20436,02/12/2022 10:03,24539,1,0.15,59.69,20,0
20437,02/17/2023 2:23,12742,1,0,51.76,27,0
20438,06/12/2022 8:17,33047,1,0.1,66.11,16,0
20439,10/27/2022 0:16,43177,3,0.15,121.07,11,0
20440,06/19/2021 3:12,48896,1,0.15,65.25,26,0
20441,04/02/2021 6:55,52913,1,0.15,36.06,7,0
20442,07/10/2023 6:42,26812,2,0.05,20.86,25,0
20443,12/16/2022 17:11,72020,3,0.15,139.15,0,0
20444,08/14/2021 20:58,68508,1,0,69.41,1,0
20445,06/28/2022 14:36,12799,1,0.05,69.89,0,0
20446,05/31/2021 22:51,46505,1,0.05,74.25,29,0
20447,07/09/2023 15:27,47089,1,0.15,53.8,19,0
20448,05/22/2021 15:30,29672,1,0,183.56,12,0
20449,01/09/2022 1:19,68298,1,0.05,34.95,45,0
20450,04/05/2022 6:03,47423,1,0,17.14,40,0
20451,12/22/2023 19:08,43629,2,0.2,77.82,44,0
20452,12/14/2023 5:17,27539,1,0,,0,0
20453,12/21/2022 5:31,75327,2,0,,9,0
20454,08/23/2023 7:56,97405,1,0,40.17,0,0
20455,07/23/2021 22:25,68053,1,0,76.23,4,0
20456,03/30/2022 22:10,35689,1,0,126.36,29,0
20457,01/10/2022 2:36,85956,1,0.1,73.88,48,0
20458,09/08/2022 1:43,24325,1,0,13.29,40,0
20459,09/21/2021 21:34,24254,2,0,100.42,11,0
20460,12/15/2023 16:35,18813,3,0,193.47,42,0
20461,02/14/2022 18:15,75010,1,0,101.44,3,0
20462,09/10/2023 0:50,97832,2,0.1,29.47,11,0
20463,09/16/2021 6:44,28421,1,0,23.57,8,0
20464,06/06/2021 17:11,90318,1,0,-73.01,14,1
20465,09/15/2022 23:55,63483,1,0,11.89,16,0
20466,11/20/2022 13:55,17115,1,0,11.62,15,0
20467,04/17/2021 17:17,92882,1,0,-76.12,6,1
20468,04/03/2023 12:38,13075,1,0.15,43.51,8,0
20469,04/22/2023 18:45,8834,2,0,17.42,2,0
20470,12/04/2022 8:16,43970,1,0.1,30.18,14,0
20471,11/17/2021 5:15,91856,2,0.05,153.08,17,0
20472,12/14/2023 22:49,957,1,0.15,237.89,33,0
20473,06/25/2021 15:34,38650,1,0.15,6.5,48,0
20474,11/13/2022 18:08,86048,1,0,55.29,50,0
20475,10/11/2023 11:50,77374,1,0,21.42,0,0
20476,04/19/2022 20:29,85968,3,0.05,,11,0
20477,10/17/2022 17:18,82388,1,0,9.37,18,0
20478,04/04/2023 2:03,56872,2,0.05,234.99,12,0
20479,05/10/2021 12:29,46730,1,0,-12.22,16,1
20480,07/18/2023 2:05,35468,1,0,14.09,50,0
20481,07/17/2021 17:14,38256,1,0.05,25.32,32,0
20482,02/04/2023 12:12,32801,1,0.1,140.39,3,0
20483,04/27/2023 14:59,65830,1,0.1,53.62,19,0
20484,08/25/2023 18:14,51161,2,0,187.42,37,0
20485,04/23/2021 20:33,68370,1,0,50.11,0,0
20486,09/17/2022 10:12,52113,1,0.05,9.2,44,0
20487,05/26/2023 15:50,69300,1,0,87.72,50,0
20488,12/31/2023 22:09,70014,1,0,133.85,0,0
20489,02/05/2023 5:53,54690,1,0,40.45,27,0
20490,12/05/2021 12:09,41912,1,0,-25.15,44,1
20491,11/20/2023 22:18,6451,1,0.1,28.22,0,0
20492,01/09/2021 22:47,54579,1,0.15,47.16,27,0
20493,07/03/2021 16:47,96979,1,0,36.89,11,0
20494,09/05/2021 19:36,75074,1,0.05,11.84,23,0
20495,09/11/2021 21:57,63529,1,0,91.41,37,0
20496,08/13/2022 19:57,35350,1,0,14.05,20,0
20497,10/13/2022 18:56,5543,1,0,50.76,40,0
20498,05/31/2023 6:04,81662,1,0.1,64.54,46,0
20499,04/07/2023 2:13,88455,1,0.15,,31,0
20500,12/01/2022 8:02,46956,1,0.1,78.1,11,0
20501,02/04/2022 9:35,46398,2,0,19.68,18,0
20502,08/22/2023 7:59,86308,1,0.05,15.11,50,0
20503,12/21/2023 20:23,37965,1,0,32.84,43,0
20504,12/19/2022 12:47,23835,4,0.1,252.83,43,0
20505,07/14/2022 11:09,43888,3,0,235.23,47,0
20506,08/18/2023 12:38,35363,1,0.2,6.38,0,0
20507,04/27/2023 21:17,13920,1,0,69.73,29,0
20508,06/19/2022 15:08,79852,1,0,30.44,27,0
20509,07/29/2021 19:36,93822,1,0,40.65,19,0
20510,11/18/2021 13:46,71759,1,0.2,133.34,28,0
20511,03/29/2022 8:00,97345,1,0,35.12,2,0
20512,08/09/2022 20:22,50505,1,0.05,87.21,36,0
20513,05/26/2022 15:53,73026,1,0.1,26.66,0,0
20514,11/19/2021 18:46,41146,1,0,-20.42,6,1
20515,05/01/2022 5:48,1946,1,0,28.18,9,0
20516,11/22/2023 21:44,90851,1,0,38.77,0,0
20517,05/29/2022 16:20,53574,2,0.1,90.09,48,0
20518,07/21/2021 6:11,48950,1,0.05,25.12,46,0
20519,01/07/2022 10:06,74968,1,0,54.51,44,0
20520,11/30/2021 22:40,82164,1,0.1,77.08,48,0
20521,07/27/2021 17:51,93931,3,0,83.49,2,0
20522,04/13/2021 22:37,29853,3,0,83.16,0,0
20523,05/19/2022 7:17,29856,2,0,256.1,26,0
20524,11/03/2023 21:35,85156,1,0.05,55.58,7,0
20525,03/05/2021 7:51,89865,4,0.05,329.08,37,0
20526,06/22/2021 5:10,15821,1,0,77.05,21,0
20527,02/14/2022 18:09,84236,1,0,90.63,47,0
20528,10/06/2022 14:50,21042,1,0,,32,0
20529,05/22/2021 18:00,25051,1,0,279.87,2,0
20530,10/30/2022 10:02,2542,1,0,62.85,0,0
20531,01/10/2021 7:02,73875,2,0.1,178.74,0,0
20532,02/11/2023 6:36,92102,2,0,227.64,9,0
20533,12/30/2022 14:13,86250,1,0.15,22.65,42,0
20534,11/15/2022 18:18,93197,1,0,54.43,48,0
20535,04/20/2021 12:20,50135,1,0,14.43,10,0
20536,02/27/2023 12:34,90793,1,0,,40,0
20537,03/26/2023 22:49,46054,1,0,51.47,31,0
20538,12/18/2021 8:27,13414,1,0,,7,0
20539,04/04/2023 21:04,70213,1,0,70.45,25,0
20540,11/17/2022 12:05,44874,3,0,208.17,16,0
20541,10/11/2022 20:00,18610,1,0,51.33,11,0
20542,06/29/2021 7:40,10701,1,0,83.89,39,0
20543,11/17/2023 15:47,46347,1,0,17.39,0,0
20544,06/05/2022 12:40,84074,3,0,148.5,39,0
20545,04/09/2022 6:33,30001,1,0.15,162.5,0,0
20546,08/20/2023 4:34,80788,1,0,8.25,5,0
20547,07/03/2022 2:30,88159,1,0.05,91.06,0,0
20548,01/23/2023 22:51,75421,2,0,,24,0
20549,10/13/2023 8:30,81083,1,0,37.7,29,0
20550,10/23/2022 14:04,47947,1,0,,0,1
20551,10/26/2023 22:52,61419,2,0.1,206.87,33,0
20552,03/18/2023 5:41,95070,1,0.15,,3,0
20553,07/15/2021 21:10,40986,2,0.15,,0,0
20554,10/23/2021 19:45,62101,1,0,,33,0
20555,05/01/2022 16:21,61986,1,0,41.77,0,0
20556,10/10/2022 18:20,93117,1,0,79.62,1,0
20557,12/12/2023 13:00,14204,1,0.1,29.38,1,0
20558,03/21/2022 17:10,12801,1,0.15,,14,0
20559,12/14/2021 8:41,21306,1,0,19.85,9,0
20560,07/14/2022 8:14,96492,1,0,59.58,21,0
20561,04/22/2023 17:31,84632,2,0,171.84,41,0
20562,07/16/2021 11:31,46003,1,0,35.86,29,0
20563,06/07/2021 15:39,13302,1,0,56.35,0,0
20564,12/02/2022 14:18,18954,1,0,46.2,0,0
20565,06/12/2021 13:56,32391,2,0.05,50.62,28,0
20566,05/11/2022 19:53,70178,1,0.05,124.76,17,0
20567,04/14/2021 13:04,48189,2,0,31.82,19,0
20568,06/05/2021 9:42,41349,1,0.15,12.95,6,0
20569,06/14/2022 22:41,7905,1,0.15,82,35,0
20570,10/26/2023 16:36,43451,1,0.1,,12,0
20571,09/21/2022 7:38,81032,1,0,64.43,43,0
20572,10/10/2023 11:05,44770,1,0,,0,0
20573,11/14/2023 17:06,87138,1,0,43.84,0,0
20574,12/23/2023 8:25,19964,1,0.05,12.15,50,0
20575,11/05/2021 19:14,26166,1,0,143.6,14,0
20576,09/03/2022 11:59,14499,1,0.1,35.24,0,0
20577,09/08/2023 11:00,39410,2,0.1,140.69,6,0
20578,05/05/2023 21:43,27924,1,0.05,117.01,2,0
20579,04/23/2021 0:59,53931,1,0,14.28,0,0
20580,10/11/2022 9:18,14821,2,0,25.6,36,0
20581,08/29/2023 13:44,30018,1,0,62.82,9,0
20582,01/01/2022 20:59,91512,2,0,46.8,18,0
20583,08/05/2023 18:45,65243,1,0,100.28,6,0
20584,09/02/2023 6:26,81750,1,0.1,86.73,0,0
20585,03/15/2022 15:48,92854,2,0.15,,25,0
20586,11/12/2022 12:11,51696,2,0.05,212,18,0
20587,08/25/2021 20:04,11129,2,0.05,141.53,3,0
20588,12/16/2021 23:45,98849,1,0,26.44,41,0
20589,08/05/2023 16:09,257,1,0.1,31.36,0,0
20590,01/15/2021 19:17,42462,1,0.15,40.18,30,0
20591,10/15/2021 2:49,71927,3,0,92.46,40,0
20592,09/01/2022 13:17,3458,1,0,40.45,0,0
20593,10/31/2023 12:51,6077,1,0.05,18.91,25,0
20594,11/01/2023 5:03,92141,1,0,24.85,41,0
20595,10/19/2021 18:05,17387,1,0,47.94,0,0
20596,10/11/2021 0:33,83735,1,0,14.91,0,0
20597,03/15/2021 6:02,20128,1,0.05,77.09,0,0
20598,07/12/2022 17:39,46735,1,0,17.48,29,0
20599,11/07/2023 10:47,21775,2,0,300.46,5,0
20600,06/27/2022 5:16,33634,1,0,77.34,3,0
20601,03/14/2023 6:32,19377,1,0.15,111.72,33,0
20602,03/30/2023 16:37,69543,3,0,312.45,7,0
20603,01/01/2023 3:46,6633,2,0.05,82.29,41,0
20604,06/15/2022 1:31,71952,1,0,,44,0
20605,11/26/2023 6:30,60062,1,0.15,19.51,0,0
20606,02/17/2022 11:49,24794,1,0,61.81,48,0
20607,07/28/2023 7:00,38177,1,0,108.86,16,0
20608,09/02/2021 21:01,79561,1,0.05,,49,0
20609,04/23/2022 14:19,25908,3,0.15,153.15,40,0
20610,03/13/2023 19:54,83771,1,0.05,46.86,0,0
20611,11/24/2023 19:57,26510,1,0,130.42,9,0
20612,01/06/2023 23:51,42819,1,0,123.47,10,0
20613,01/27/2022 5:01,95605,1,0,23.27,38,0
20614,12/05/2023 20:37,18902,1,0,44.25,38,0
20615,12/23/2023 23:55,36636,1,0,85.88,38,0
20616,12/01/2023 18:22,139,1,0,100.21,0,0
20617,12/30/2021 8:20,39360,2,0,,24,0
20618,06/13/2021 17:20,57529,1,0,,45,0
20619,10/18/2022 14:29,47821,1,0,175.92,20,0
20620,07/27/2021 7:46,85568,1,0,,32,0
20621,08/07/2021 0:10,19752,1,0.15,137.68,0,0
20622,05/06/2021 5:34,93012,1,0,68.28,24,0
20623,07/18/2021 4:11,2846,1,0.05,37.87,36,0
20624,02/05/2021 0:00,39814,1,0.05,23.69,17,0
20625,12/19/2023 23:43,76958,2,0,,3,0
20626,06/10/2023 6:19,96486,1,0.1,10.7,35,0
20627,11/10/2021 19:06,76706,1,0.15,87.04,47,0
20628,08/13/2021 7:19,68328,1,0,16.44,0,0
20629,03/03/2021 1:26,89317,1,0.05,95.71,37,0
20630,04/26/2022 6:08,79463,1,0,202.56,25,0
20631,04/21/2023 5:04,6813,1,0.15,8.02,14,0
20632,04/27/2022 9:39,11551,1,0,,0,0
20633,08/09/2023 13:50,48424,1,0,9.09,36,0
20634,05/23/2021 6:01,26778,2,0.05,,8,0
20635,01/20/2021 7:55,85598,1,0,,2,0
20636,04/18/2021 4:03,21422,1,0.05,-92.95,0,1
20637,11/24/2023 15:39,37601,1,0,28,23,0
20638,06/14/2021 20:13,66493,1,0,23.91,4,0
20639,04/03/2022 17:57,84229,2,0,163.16,43,0
20640,04/05/2021 0:22,86760,1,0,39.73,8,0
20641,01/11/2021 19:24,8953,1,0,33.14,0,0
20642,11/14/2022 5:09,23059,1,0.05,23.67,0,0
20643,10/30/2023 14:17,75954,1,0.1,16.41,18,0
20644,09/07/2023 0:09,64861,1,0,94.9,32,0
20645,04/17/2023 21:57,50888,2,0,-280.86,0,1
20646,09/19/2022 22:41,74410,1,0,82.85,0,0
20647,12/13/2023 18:36,67600,1,0.05,71.78,3,0
20648,09/23/2021 19:03,6258,1,0,72.18,32,0
20649,06/15/2021 9:56,78046,1,0,29.7,8,0
20650,04/22/2021 18:40,51409,1,0,25.58,37,0
20651,02/03/2023 13:15,56318,1,0,52.22,29,0
20652,11/21/2023 6:13,17217,1,0,-23.69,0,1
20653,08/19/2022 15:43,55202,1,0.2,9.4,16,0
20654,10/26/2022 4:48,99494,3,0.15,239.47,0,0
20655,04/29/2023 12:16,28173,1,0,74.88,13,0
20656,03/26/2021 1:45,1649,1,0.1,118.73,3,0
20657,11/20/2023 8:39,30444,1,0,196.26,8,0
20658,03/27/2023 16:21,94240,1,0,16.98,39,0
20659,01/22/2021 13:40,40958,1,0,93.92,7,0
20660,09/03/2021 10:10,11457,3,0.1,150.85,49,0
20661,03/10/2022 13:58,2716,1,0,13.7,32,0
20662,10/31/2021 8:30,48044,1,0.15,75.38,50,0
20663,09/18/2021 17:03,56528,1,0,55.31,37,0
20664,03/07/2021 19:50,19986,1,0.15,154.62,20,0
20665,07/28/2023 12:36,97473,2,0,54.26,31,0
20666,02/14/2022 11:33,41637,1,0.1,102.44,0,0
20667,04/30/2022 2:43,66007,1,0,70.24,0,0
20668,11/02/2022 8:18,49040,1,0,70.37,39,0
20669,05/24/2022 2:03,31921,1,0,137.49,3,0
20670,11/15/2022 5:40,29234,1,0.2,61.02,49,0
20671,11/24/2021 20:52,69605,1,0,,2,0
20672,02/26/2021 12:00,47188,1,0,34.28,0,0
20673,12/09/2022 17:42,11012,1,0,92.46,0,0
20674,07/29/2023 12:43,37299,1,0.1,150.2,18,0
20675,07/01/2021 8:11,86970,1,0,85.52,15,0
20676,06/28/2021 8:40,82237,1,0.15,101.54,28,0
20677,11/23/2021 1:52,53520,1,0,52.04,9,0
20678,05/16/2021 11:10,28076,1,0.15,72.73,43,0
20679,12/04/2021 18:02,47059,3,0.05,45.4,3,0
20680,11/24/2022 12:42,19880,1,0,67.67,9,0
20681,12/31/2022 15:29,4290,1,0.05,8.84,13,0
20682,07/28/2021 17:37,2633,2,0.15,16.12,27,0
20683,03/17/2022 8:41,89600,3,0.15,69.69,25,0
20684,03/07/2023 21:52,621,1,0.1,53.18,0,0
20685,04/05/2021 14:28,54092,1,0.15,9.34,49,0
20686,09/10/2022 20:26,20263,1,0,50.21,24,0
20687,09/10/2023 17:41,36197,2,0,99.86,42,0
20688,09/13/2021 12:54,87919,1,0.15,112.81,0,0
20689,02/20/2022 7:26,33034,1,0,,32,0
20690,05/28/2023 13:45,77070,1,0,19.69,36,0
20691,04/22/2022 10:44,79111,1,0,46.71,31,0
20692,06/12/2023 9:17,32092,1,0,21.18,27,0
20693,10/21/2023 17:27,61431,1,0.1,47.77,40,0
20694,02/21/2022 10:15,78228,1,0,69.02,21,0
20695,08/02/2021 16:39,8741,1,0.05,9.62,4,0
20696,12/02/2021 14:07,95233,1,0.05,60.09,30,0
20697,03/24/2021 14:48,86775,2,0.05,189.62,38,0
20698,04/30/2022 6:21,26047,1,0,37.49,49,0
20699,08/11/2022 22:00,48496,1,0.1,133.99,44,0
20700,12/31/2023 12:31,1511,3,0.1,,0,1
20701,01/31/2022 18:15,66075,1,0.1,59.62,9,0
20702,04/02/2022 13:18,7513,1,0,160.72,6,0
20703,01/01/2021 19:38,17879,3,0.1,99.04,2,0
20704,05/12/2021 6:06,21974,1,0.05,94.04,3,0
20705,05/13/2021 17:17,99224,1,0,21.15,0,0
20706,04/01/2023 2:39,47859,1,0.05,-90.28,14,1
20707,04/28/2022 9:50,22484,3,0,,40,0
20708,05/01/2022 19:20,46125,1,0.15,64.72,11,0
20709,09/01/2021 6:36,48512,3,0.05,46.4,29,0
20710,03/04/2023 14:28,72142,2,0.1,275.35,15,0
20711,06/13/2022 22:03,90366,1,0,30.31,19,0
20712,12/20/2021 19:13,84375,1,0.2,11.62,26,0
20713,05/09/2021 14:03,48667,1,0,25.06,49,0
20714,06/15/2021 2:24,22136,4,0.05,90.86,20,0
20715,01/30/2022 5:55,17207,1,0,101.85,0,0
20716,06/05/2022 15:45,46458,1,0,56.35,37,0
20717,12/31/2022 1:47,85028,1,0,38.78,19,0
20718,04/07/2021 0:45,72493,1,0,57.32,26,0
20719,07/27/2021 15:22,14665,1,0,9.68,0,0
20720,11/15/2022 16:50,68755,1,0,34.28,28,0
20721,03/28/2023 15:42,22152,2,0,81.22,33,0
20722,12/15/2022 7:07,4654,1,0.15,63.82,0,0
20723,02/10/2023 11:54,79942,1,0.1,59.92,47,0
20724,10/17/2021 17:33,87566,3,0,471.84,11,0
20725,04/28/2021 4:15,944,1,0,108.69,0,0
20726,11/17/2022 20:35,41043,2,0.15,51.53,0,0
20727,12/09/2021 20:30,13047,1,0,16.28,0,0
20728,09/04/2021 14:05,55187,1,0,14.76,50,0
20729,08/18/2021 23:51,20056,1,0,152.74,9,0
20730,08/14/2022 16:48,40893,1,0,58.5,47,0
20731,03/05/2021 2:33,20459,1,0,13.56,31,0
20732,10/17/2023 15:18,4364,1,0.05,76.54,4,0
20733,12/31/2022 23:38,67731,3,0.1,313.04,25,0
20734,01/09/2021 9:36,39148,3,0.05,82.51,32,0
20735,09/06/2023 13:08,8673,1,0,50.05,48,0
20736,12/16/2021 19:29,21231,2,0.1,213.57,13,0
20737,06/22/2023 18:13,86635,2,0.2,95.39,22,0
20738,07/04/2023 7:20,65865,1,0.15,157.41,0,0
20739,10/23/2023 14:58,58749,2,0.1,112.25,1,0
20740,10/13/2023 8:23,56894,2,0,168.36,45,0
20741,10/21/2023 23:44,24811,1,0,79.71,36,0
20742,01/26/2022 4:14,45803,1,0,63.19,1,0
20743,02/17/2023 21:34,5686,1,0,20.2,43,0
20744,07/06/2022 2:03,64643,2,0,-222.16,28,1
20745,11/25/2021 12:02,73380,3,0.2,93.36,11,0
20746,05/28/2021 11:50,68860,1,0,52.19,9,0
20747,10/11/2021 7:51,51689,1,0,24.65,37,0
20748,03/31/2021 4:44,78253,1,0,108.99,18,0
20749,03/07/2022 15:55,19426,3,0.1,,28,0
20750,07/27/2023 13:10,91747,1,0.05,26.73,43,0
20751,03/13/2022 10:00,95298,1,0.1,125.53,0,0
20752,09/27/2021 11:04,98640,2,0.2,224.85,37,0
20753,12/13/2021 3:58,88159,1,0,108.79,21,0
20754,05/17/2021 15:39,1027,1,0,74.12,33,0
20755,11/11/2022 16:29,5141,1,0.1,10.65,0,0
20756,04/05/2023 7:10,47642,1,0,113.38,14,0
20757,03/06/2021 8:18,39972,3,0.05,384.32,41,0
20758,06/02/2023 20:15,14449,1,0.05,8.96,9,0
20759,01/15/2022 11:30,26682,1,0,85.52,0,0
20760,03/20/2021 6:21,83352,1,0.1,24.27,48,0
20761,06/11/2023 23:53,63781,3,0.1,137.59,36,0
20762,02/10/2023 5:15,85689,1,0.1,-21.07,15,1
20763,11/15/2021 15:52,14705,3,0,162.36,0,0
20764,11/29/2021 6:26,7796,1,0.1,167,0,0
20765,02/19/2023 2:46,30989,1,0,10.21,43,0
20766,05/13/2021 15:06,61663,2,0,132.62,28,0
20767,10/07/2021 12:08,14765,1,0.1,103.38,47,0
20768,05/03/2021 13:51,93209,1,0.05,44.49,34,0
20769,06/04/2023 2:12,17660,1,0,32.46,23,0
20770,03/09/2022 0:41,56001,2,0,74.48,39,0
20771,02/01/2021 20:06,13010,2,0.15,114.84,0,0
20772,08/12/2022 0:13,79074,1,0,109.68,44,0
20773,05/01/2023 0:13,37692,1,0,52.12,17,0
20774,11/01/2022 1:05,58465,2,0,186.64,25,0
20775,11/23/2023 7:56,95001,2,0,42.48,14,0
20776,01/06/2022 0:41,82917,1,0.2,75.48,27,0
20777,08/17/2021 21:07,86452,1,0.1,-59.72,21,1
20778,12/27/2021 12:22,60719,2,0,-317.18,36,1
20779,12/30/2022 18:36,97824,1,0.15,68.35,21,0
20780,07/09/2023 19:33,32280,1,0,,21,0
20781,11/01/2023 0:58,40363,1,0,33.33,33,0
20782,12/06/2021 12:41,61005,1,0.05,,30,0
20783,02/27/2023 7:06,69809,1,0.2,139.79,35,0
20784,05/23/2023 12:59,91245,1,0,34.32,30,0
20785,10/04/2021 5:01,96962,1,0.05,23.21,43,0
20786,11/16/2022 21:25,75852,1,0.2,,35,0
20787,12/27/2023 10:49,2413,1,0,33.49,0,0
20788,11/08/2021 19:34,2368,1,0,10.14,29,0
20789,01/27/2022 8:36,89252,2,0.2,59.65,0,0
20790,01/25/2023 9:48,43094,3,0.1,,41,0
20791,02/05/2023 15:07,42781,1,0,39.22,13,0
20792,02/10/2023 15:15,54471,3,0,,48,0
20793,10/24/2021 20:57,86708,1,0,31.36,0,0
20794,03/30/2022 5:37,62241,1,0.1,14.34,41,0
20795,05/18/2022 1:26,90151,1,0,41.36,8,0
20796,06/29/2022 12:30,83216,1,0.15,92.64,46,0
20797,02/01/2023 5:29,86876,2,0,116.16,0,0
20798,08/29/2021 6:50,36809,2,0,166.7,31,0
20799,09/07/2021 5:31,71716,1,0.05,104.47,7,0
20800,06/11/2022 6:25,34153,1,0.05,15.71,0,0
20801,01/24/2021 13:41,21832,2,0.15,163.59,29,0
20802,04/24/2021 12:17,93959,1,0,153.25,36,0
20803,06/14/2022 19:28,71751,1,0.05,,0,0
20804,12/11/2021 22:51,79452,1,0,,19,0
20805,08/25/2021 6:07,83706,1,0,7.76,3,0
20806,10/14/2021 5:40,84134,2,0.15,205,8,0
20807,07/17/2023 19:17,97375,1,0,27.03,24,0
20808,06/21/2023 9:47,91670,2,0.1,64.26,0,0
20809,09/26/2023 6:39,13521,1,0,14.05,0,0
20810,11/01/2021 16:56,35506,2,0.05,219.66,11,0
20811,03/04/2022 5:10,49228,1,0.05,35.63,27,0
20812,02/07/2023 20:40,88072,1,0.15,92.47,0,0
20813,09/09/2021 18:05,79659,1,0.1,21.36,0,0
20814,06/23/2023 11:41,56161,2,0,16.9,0,0
20815,01/12/2023 11:58,64285,1,0,8.86,43,0
20816,09/17/2022 5:14,48940,1,0.1,,0,0
20817,09/29/2023 6:02,26833,1,0.05,91.86,11,0
20818,02/15/2023 9:42,51152,3,0.15,157.72,0,0
20819,10/29/2023 5:25,6881,1,0,31.96,40,0
20820,03/06/2021 8:16,53721,1,0,279.87,48,0
20821,05/13/2022 18:59,39766,1,0,81.51,49,0
20822,10/22/2022 12:03,69948,1,0,17.75,49,0
20823,01/05/2021 14:18,85394,1,0,67.05,2,0
20824,02/24/2023 14:03,19019,3,0,133.47,0,0
20825,05/13/2023 0:24,70260,1,0,62.36,0,0
20826,09/08/2023 5:22,31442,1,0,131.33,7,0
20827,12/23/2023 13:53,75130,1,0.15,75.22,1,0
20828,07/20/2022 23:50,10057,1,0,96.37,28,0
20829,09/09/2022 1:30,60577,2,0,60.64,20,0
20830,10/21/2023 15:10,92017,1,0.15,31.27,7,0
20831,03/12/2023 10:49,96104,2,0,181.76,17,0
20832,07/13/2023 12:38,44503,1,0,86.52,42,0
20833,05/30/2022 22:29,91699,2,0,93.78,32,0
20834,08/05/2022 15:50,76366,4,0,83.52,49,0
20835,04/01/2022 13:33,34146,2,0.15,93.79,8,0
